Japan,Italy,Sweden,Chile,Spain,Israel,Korea,Latvia,Austria,Norway,United States,United Kingdom,Hungary,Portugal,Canada,Lithuania,Iceland,Ireland,Czech Republic,Mexico,Slovak Republic,Poland,Costa Rica,Netherlands,Colombia,Slovenia,Finland,Luxembourg,Switzerland,New Zealand,Turkey,Greece,Germany,Belgium,Denmark,Estonia,France,Australia
1.9961434839952221,1.935336210021194,1.9832846151827206,1.999260522416605,1.974602165799484,1.9971558146591994,1.9551920403846628,1.979431069580116,1.9036172328460461,1.9974810945516757,1.9877036907001138,1.960519342686481,1.8493979512760705,1.9951939787929402,1.9980384125957813,1.9891920932687992,1.9945829417469498,1.9974208665496282,1.7195070955576053,1.9985938336381992,0.0,1.8760761953695375,1.9999852579563309,1.9661472867785177,1.9987761129165351,1.9611499597952922,1.9952165121485828,1.9941307072359702,1.981793580792306,1.9989860908650274,1.9755036925387153,1.993250953581347,1.742438893936538,1.9767200307850856,1.985655526633848,1.9939983823934482,1.93393563290493,1.9945870054957293
1.9887476909312827,1.9044923056085787,1.9273159043577786,1.9975746780165453,1.9445886765305347,1.991640058583888,1.972511143503478,1.8416006470641446,1.9460000520391376,1.9469888472491743,1.9757729795024845,1.9231296200917707,1.9148186463120775,1.9838538935099592,1.9924387141134805,1.790240862860354,1.9898319389627064,1.9862690600674373,1.8496972549237496,1.996420807024613,1.8760761953695375,0.0,1.9980677361201453,1.9208703437583323,1.9972328854237533,1.9626383200991897,1.9607826816104827,1.98632507596861,1.9796431190312174,1.9981594720355524,1.9575613320832146,1.9769726291671887,1.6270261447649137,1.947027424352353,1.943343598011394,1.94634405176766,1.9161449756146984,1.9950450710140792
1.8208363890037293,1.974299511125194,1.98722004528889,1.931474913963356,1.9539749127738655,1.807433728050399,1.957455135418928,2.0,1.995651243158797,1.9999219939206028,2.0,1.9828059888172471,1.9995716777671717,1.9993165212577813,1.9764471886659127,2.0,2.0,1.9954743515924063,1.9976772510367404,1.7716882665437672,1.9999852579563309,1.9980677361201453,0.0,1.9575686337219256,2.0,1.9998518715528568,1.998169515333001,1.9999997336951245,1.9693300533716414,1.999474207279092,1.9884284581787923,1.999719752164536,1.9424489257413484,1.9902446616004568,1.9940066383695927,2.0,1.9769250144673174,1.9997785351216544
1.9487862372337927,1.901943832548784,1.90634122355999,1.9481330017545435,1.9231711613845985,1.9576904058431779,1.967089310188299,1.942784150872686,1.9572615018936614,1.8685797838158005,1.9605623849984504,1.8077046794875615,1.9538827593597579,1.939514925919403,1.9845821372417547,1.937031402247729,1.7771126495771168,1.9344251110354143,1.9426082324084415,1.9819637224211257,1.9661472867785177,1.9208703437583323,1.9575686337219256,0.0,1.9749534742781762,1.9697091588821998,1.9030713818239076,1.9452660322961994,1.9505333982289055,1.9725753349165414,1.9333390124880905,1.9268728990190789,1.5993566724726789,1.683093340210806,1.9140695790337132,1.9537028705284238,1.8373734883673543,1.9663602201186703
1.9296487233539452,1.9507575033479323,1.9921264672425787,1.9308548560044547,1.9189461687242024,1.9857611250296237,1.9224249486343123,2.0,1.9894084354754697,1.9963846463316708,2.0,1.9684411937977782,1.9980209200615597,1.998427041934955,1.9454246436522602,2.0,1.999555203391572,1.9968677206979875,1.9962943671266289,1.7102533303469267,1.9987761129165351,1.9972328854237533,2.0,1.9749534742781762,0.0,1.9991491248499254,1.9790466811159817,1.9997394175423173,1.9657531590955097,1.999450380148133,1.991683884327731,1.998139234456948,1.8785358245858428,1.9626307094028455,1.991918984654593,1.9994940263816965,1.9545539675866759,1.9963301595684735
1.9971664488960659,1.8133331461229107,1.9899781020854956,1.999601262279749,1.9724121551514822,1.9935419325518542,1.9669936959512249,1.9957596291779947,1.8484335307022217,1.9977405950065517,1.9851003295689613,1.9792570992194523,1.9407831179509205,1.9971546551255923,1.9969625175274663,1.992865545957356,1.9996192647288467,1.998573066595938,1.9611251731016968,1.9977560909322034,1.9611499597952922,1.9626383200991897,1.9998518715528568,1.9697091588821998,1.9991491248499254,0.0,1.9957956818508784,1.996970667884356,1.9778206244867207,1.9996460165225458,1.9763238126023053,1.9924443288398634,1.7372672205757682,1.9766702969581407,1.987529878503156,1.9972131934389372,1.9354850714570464,1.99538230168411
1.979489638209122,1.962982493052832,1.7453171551672368,1.9933884693347061,1.979021515968436,1.9935955121776674,1.980832841098536,1.9436362101613536,1.986919984421083,1.9521269912405987,1.9129265689094512,1.9468750917938848,1.9904221576573287,1.9928442523242285,1.991078908313996,1.9686172685187757,1.9887548461642939,1.9914524464892622,1.9858580422732377,1.995662340974779,1.9952165121485828,1.9607826816104827,1.998169515333001,1.9030713818239076,1.9790466811159817,1.9957956818508784,0.0,1.996610232321465,1.978580904300186,1.9964738502126909,1.9842509284415557,1.9899912326533586,1.8196182897377478,1.9456574071629065,1.9358440390117753,1.7734015437751343,1.9528773167157947,1.988731930113878
1.9943974041580679,1.9683989313305013,1.9886581897134348,1.999345704110081,1.9818110616164297,1.998643530424805,1.999096939512603,1.9986554329201924,1.9638241364159745,1.99545115785529,1.957386213936119,1.9775096687656641,1.9941298300433887,1.9952062309645144,1.9945235913399377,1.9980419251174741,1.9999520779489564,1.9915067328820943,1.9910774288907618,1.9986119160253744,1.9941307072359702,1.98632507596861,1.9999997336951245,1.9452660322961994,1.9997394175423173,1.996970667884356,1.996610232321465,0.0,1.987252190234286,1.9997750869411033,1.9937401988797838,1.9984648314714912,1.6868894912340333,1.7147172646852553,1.9956055870411709,1.999720072395072,1.863505800220544,1.9983379135761157
1.9636053874155663,1.835499099054664,1.977901920856232,1.9870687114220689,1.9479758739911757,1.908231538740766,1.9838461687611209,1.9834903528375714,1.910109559626092,1.9870317846363008,1.7914524040047968,1.893781719588488,1.9829173210035391,1.9838830360305708,1.981542243918465,1.990137453484815,1.9906721765723796,1.9373158046976342,1.97539706794935,1.9848501141764492,1.981793580792306,1.9796431190312174,1.9693300533716414,1.9505333982289055,1.9657531590955097,1.9778206244867207,1.978580904300186,1.987252190234286,0.0,1.9914771240520637,1.977637499148804,1.9773897805360365,1.6736592436805668,1.9449230932041746,1.9836023453583127,1.9906977071308967,1.8796883196748908,1.975918447471564
1.8685383320517128,1.980045649917575,1.9933361552841948,1.98823602894958,1.990227531681077,1.9977053877422941,1.9168080252508428,1.998963856728695,1.9948651799838766,1.9978439496308047,1.8382038534850809,1.9343636503348842,1.9990661402734031,1.998663464655899,1.9793959242748658,1.9986296550728633,1.998606301499174,1.9952564205549361,1.9979823194175081,1.9870743669424948,1.9989860908650274,1.9981594720355524,1.999474207279092,1.9725753349165414,1.999450380148133,1.9996460165225458,1.9964738502126909,1.9997750869411033,1.9914771240520637,0.0,1.9968579740724997,1.997520840788642,1.948674957166849,1.9840210124971072,1.9936959853108407,1.9996883929399083,1.982107664583427,1.5750551219328175
1.9820499535172897,1.8636767534120458,1.9737933671074133,1.9922426457620233,1.922505063767738,1.9267550801972506,1.9496581666985633,1.9879373431373257,1.9780245952617985,1.9850639686114722,1.913653430707952,1.9077035523052333,1.9720193314857783,1.9780910193238228,1.9873706879544388,1.975782065886314,1.994770357593651,1.9898736368659409,1.972850578294194,1.9959929824762683,1.9755036925387153,1.9575613320832146,1.9884284581787923,1.9333390124880905,1.991683884327731,1.9763238126023053,1.9842509284415557,1.9937401988797838,1.977637499148804,1.9968579740724997,0.0,1.8332590506062085,1.7503581298646487,1.9468004057224346,1.9814487853926568,1.9886948458104379,1.9055506894800367,1.9887093628959136
1.996263499034049,1.8077635900827835,1.9862577188022774,1.9883532989064496,1.9421010740688867,1.9801380623272542,1.9856547310136778,1.9983225100149375,1.9826728381013212,1.9957924370328564,1.9461563715912806,1.9481033881052197,1.9870606914843043,1.98431868163207,1.9959253649240916,1.9964668989504466,1.998467138919517,1.989046351110294,1.98984468704876,1.9950953511928289,1.993250953581347,1.9769726291671887,1.999719752164536,1.9268728990190789,1.998139234456948,1.9924443288398634,1.9899912326533586,1.9984648314714912,1.9773897805360365,1.997520840788642,1.8332590506062085,0.0,1.827928497339851,1.9581691031155806,1.982278798835925,1.998663981878627,1.9207482412152503,1.9960871043762964
1.9090279220328634,1.7300566949658238,1.8045981869640901,1.9320261393715585,1.8077076049883218,1.9275697903540927,1.916848394147789,1.8237418801807213,1.504304598504472,1.8253936862112639,1.8463886978567219,1.7610053565863237,1.6565673260629354,1.8398332635283123,1.9711323351134997,1.7995429421574562,1.8261805351283613,1.8780300130335112,1.5934330179482377,1.9677525472769903,1.742438893936538,1.6270261447649137,1.9424489257413484,1.5993566724726789,1.8785358245858428,1.7372672205757682,1.8196182897377478,1.6868894912340333,1.6736592436805668,1.948674957166849,1.7503581298646487,1.827928497339851,0.0,1.7346071864905181,1.7666034041820153,1.8870786777573731,1.6452279457512033,1.9196810031947504
1.969177105889611,1.8898536715990202,1.9174192313341039,1.9699918010201012,1.932520683477137,1.9076043212892466,1.9834977395875568,1.963507189861296,1.9682303107891845,1.9567852595126385,1.8844477414352891,1.8570411741903923,1.9673825754339735,1.954155501813583,1.985358901253913,1.9390261245663183,1.980358541285599,1.875592439143564,1.9582409980627915,1.9933866573539947,1.9767200307850856,1.947027424352353,1.9902446616004568,1.683093340210806,1.9626307094028455,1.9766702969581407,1.9456574071629065,1.7147172646852553,1.9449230932041746,1.9840210124971072,1.9468004057224346,1.9581691031155806,1.7346071864905181,0.0,1.965413727244496,1.9754167315631928,1.7172731198348523,1.9747632337973153
1.9829533675028561,1.9574044146113343,1.760343761610192,1.9944458739223567,1.9708020867590126,1.9955749990457925,1.9910623402649408,1.9662351955139874,1.986069187463607,1.8623730341421962,1.9174695665152264,1.9019015216590818,1.982201960342153,1.989308996172143,1.9922441206461714,1.9600680460874087,1.9308863068790034,1.9760743545315895,1.9797906569969683,1.9959560802977914,1.985655526633848,1.943343598011394,1.9940066383695927,1.9140695790337132,1.991918984654593,1.987529878503156,1.9358440390117753,1.9956055870411709,1.9836023453583127,1.9936959853108407,1.9814487853926568,1.982278798835925,1.7666034041820153,1.965413727244496,0.0,1.97430545154468,1.9500354691337853,1.9897695542689615
1.9782111975069054,1.97509446822142,1.8459145460512776,1.9994561738959784,1.9859997896770376,1.9984055826497888,1.9879676856502042,1.7533491708358435,1.9918735221898647,1.967229630516081,1.9719065493430925,1.9713385304687292,1.9889406259551932,1.9980753341729711,1.9988906698843607,1.8520049349814727,1.993013329025735,1.9972280952582806,1.9888386344138353,1.9955614347779531,1.9939983823934482,1.94634405176766,2.0,1.9537028705284238,1.9994940263816965,1.9972131934389372,1.7734015437751343,1.999720072395072,1.9906977071308967,1.9996883929399083,1.9886948458104379,1.998663981878627,1.8870786777573731,1.9754167315631928,1.97430545154468,0.0,1.9752263170334183,1.9972332493267195
1.9559153375184515,1.7576171981298145,1.9259352041928017,1.9674647357866828,1.695147002628779,1.9623476253151761,1.9564368757677912,1.9676359840066,1.9467418732112722,1.9265170294302656,1.9450563125033649,1.830398187775567,1.9276771198489062,1.863621012493208,1.9849527476900102,1.9567985932695542,1.9630993781842974,1.9329767600782026,1.9371587209056396,1.9881912803676096,1.93393563290493,1.9161449756146984,1.9769250144673174,1.8373734883673543,1.9545539675866759,1.9354850714570464,1.9528773167157947,1.863505800220544,1.8796883196748908,1.982107664583427,1.9055506894800367,1.9207482412152503,1.6452279457512033,1.7172731198348523,1.9500354691337853,1.9752263170334183,0.0,1.9658305525659405
1.5899716241546256,1.971727073659546,1.9810772353097268,1.9821025379623292,1.9532280975651746,1.9903162412671205,1.7838629404428525,1.9990805428528955,1.9919869460095656,1.9954566236601503,1.8282386233927137,1.939007453021662,1.9975786184683522,1.9982915179674952,1.9835905536391472,1.999411595689063,1.9991068131387033,1.9900617368205178,1.991551842038405,1.9906462099127482,1.9945870054957293,1.9950450710140792,1.9997785351216544,1.9663602201186703,1.9963301595684735,1.99538230168411,1.988731930113878,1.9983379135761157,1.975918447471564,1.5750551219328175,1.9887093628959136,1.9960871043762964,1.9196810031947504,1.9747632337973153,1.9897695542689615,1.9972332493267195,1.9658305525659405,0.0
